Route Name,Ascent Label,Ascent ID,Ascent Link,Ascent Type,Route Grade,Ascent Grade,Route Gear Style,Ascent Gear Style,Route Height,Ascent Height,# Ascents,Route Stars,Route ID,Route Link,Country,Country Link,Crag Name,Crag Link,Crag Path,With,Comment,Quality,Ascent Date,Log Date,Shot
Il Sole Che Verra,Il sole che verrà,9914911377,http://www.thecrag.com/ascent/9914911377,Onsight,6b+,,Sport,Sport,15m,,1,***,2811176379,http://www.thecrag.com/route/2811176379,Italy,http://www.thecrag.com/area/11747371,Val Pennavaire,http://www.thecrag.com/area/448284480,Val Pennavaire - Bausu - Placca dei Malavoglia,,,Mega Classic,2018-02-03T00:00:00Z,2024-07-06T14:50:11Z,
Balla coi Lupi,Balla coi Lupi,9879225990,http://www.thecrag.com/ascent/9879225990,Red point,6a,,Sport,Sport,20m,,1,**,2811176739,http://www.thecrag.com/route/2811176739,Italy,http://www.thecrag.com/area/11747371,Val Pennavaire,http://www.thecrag.com/area/448284480,Val Pennavaire - Bausu - Placca dei Malavoglia,,,Very Good,2018-02-03T00:00:00Z,2024-06-29T19:09:49Z,
Bruma,Bruma,9876829470,http://www.thecrag.com/ascent/9876829470,Flash,6a,,Sport,Sport,15m,,1,**,2811177018,http://www.thecrag.com/route/2811177018,Italy,http://www.thecrag.com/area/11747371,Val Pennavaire,http://www.thecrag.com/area/448284480,Val Pennavaire - Bausu - Placca dei Malavoglia,,,Classic,2018-02-03T00:00:00Z,2024-06-29T15:35:32Z,
Via di Claudio e Angela,Via di Claudio e Angela L1,9872143902,http://www.thecrag.com/ascent/9872143902,Red point,6c,6a+,Sport,Sport,32m,,3,**,2811176475,http://www.thecrag.com/route/2811176475,Italy,http://www.thecrag.com/area/11747371,Val Pennavaire,http://www.thecrag.com/area/448284480,Val Pennavaire - Bausu - Placca dei Malavoglia,,1:[6a+],Classic,2018-02-03T00:00:00Z,2024-06-28T16:17:46Z,
Il ricordo di Max,Il ricordo di Max,9879827430,http://www.thecrag.com/ascent/9879827430,Red point,6c,,Sport,Sport,22m,,1,***,16094791,http://www.thecrag.com/route/16094791,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Striature Obese,,,Mega Classic,2017-11-26T00:00:00Z,2024-06-29T19:42:32Z,
...io credo...,...io credo...,9917023284,http://www.thecrag.com/ascent/9917023284,Flash,6b+,,Sport,Sport,30m,,1,**,16105231,http://www.thecrag.com/route/16105231,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Settore settentrionale di Perti,,,Classic,2017-11-12T00:00:00Z,2024-07-06T23:11:59Z,
Angela,Angela,9917005869,http://www.thecrag.com/ascent/9917005869,Red point,6a+,,Sport,Sport,25m,,1,***,939281031,http://www.thecrag.com/route/939281031,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca di Corno - Sud-Est,,,Mega Classic,2017-11-12T00:00:00Z,2024-07-06T23:07:11Z,
Ultimi Fuochi,Ultimi Fuochi,9914560440,http://www.thecrag.com/ascent/9914560440,Red point,6a,,Sport,Sport,20m,,1,**,16149667,http://www.thecrag.com/route/16149667,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Monte Cucco - Campanile,,,Classic,2017-09-10T00:00:00Z,2024-07-06T12:57:02Z,
Stanza dei Bottoni,Stanza dei Bottoni,9876923835,http://www.thecrag.com/ascent/9876923835,Red point,6b+,,Sport,Sport,18m,,1,***,16149619,http://www.thecrag.com/route/16149619,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Monte Cucco - Campanile,,,Mega Classic,2017-09-10T00:00:00Z,2024-06-29T15:55:13Z,
La Seppia,La seppia L1,9914941257,http://www.thecrag.com/ascent/9914941257,Onsight,6a,,Sport,Sport,20m,,1,**,277920516,http://www.thecrag.com/route/277920516,Italy,http://www.thecrag.com/area/11747371,Menaggio,http://www.thecrag.com/area/12519895,Menaggio,,,Very Good,2017-09-02T00:00:00Z,2024-07-06T14:55:23Z,
Senza Fantasia,Senza fantasia L1,9879994740,http://www.thecrag.com/ascent/9879994740,Onsight,6b+,6a,Sport,Sport,100m,,1,***,14137681,http://www.thecrag.com/route/14137681,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Settore principale,,1:[6a],Mega Classic,2017-09-02T00:00:00Z,2024-06-29T20:13:00Z,
Cozza,Cozza,9879732546,http://www.thecrag.com/ascent/9879732546,Onsight,5c,,Sport,Sport,30m,,1,***,2700219120,http://www.thecrag.com/route/2700219120,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Settore principale,,,Classic,2017-09-02T00:00:00Z,2024-06-29T19:37:47Z,
Via di Valter,Via di Valter,9872196072,http://www.thecrag.com/ascent/9872196072,Onsight,6a,,Sport,Sport,25m,,1,*,2700211782,http://www.thecrag.com/route/2700211782,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Settore principale,,,Classic,2017-09-02T00:00:00Z,2024-06-28T16:37:37Z,
La Perla Della Falesia,La Perla Della Falesia,9879567726,http://www.thecrag.com/ascent/9879567726,Red point,6a+,,Sport,Sport,15m,,1,**,995949591,http://www.thecrag.com/route/995949591,Italy,http://www.thecrag.com/area/11747371,Val Varatella,http://www.thecrag.com/area/448330335,Val Varatella - Toirano - La Cava - Litigometro,,,Mega Classic,2017-08-22T00:00:00Z,2024-06-29T19:26:03Z,
Psyco,Psyco,9916938906,http://www.thecrag.com/ascent/9916938906,Red point,6b,,Sport,Sport,15m,,1,**,995949474,http://www.thecrag.com/route/995949474,Italy,http://www.thecrag.com/area/11747371,Val Varatella,http://www.thecrag.com/area/448330335,Val Varatella - Toirano - La Cava - Litigometro,,,Mega Classic,2017-08-20T00:00:00Z,2024-07-06T23:00:06Z,
Non Ci Provare,Non Ci Provare,9914928870,http://www.thecrag.com/ascent/9914928870,Onsight,6b,,Sport,Sport,30m,,1,**,758736498,http://www.thecrag.com/route/758736498,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Avancorpo di Boragni,,,Classic,2017-08-20T00:00:00Z,2024-07-06T14:52:20Z,
Bunga bunga,,9872502264,http://www.thecrag.com/ascent/9872502264,Onsight,6a,,Sport,Sport,28m,,1,**,2490003138,http://www.thecrag.com/route/2490003138,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Avancorpo di Boragni,,,Good,2017-08-20T00:00:00Z,2024-06-28T17:30:45Z,
Il Diedro E' Mio,Il diedro è mio,9872161008,http://www.thecrag.com/ascent/9872161008,Onsight,5c,,Sport,Sport,30m,,1,**,758736393,http://www.thecrag.com/route/758736393,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Avancorpo di Boragni,,,Classic,2017-08-20T00:00:00Z,2024-06-28T16:25:15Z,
Bomba X,,9872028459,http://www.thecrag.com/ascent/9872028459,Red point,7a+,,Sport,Sport,15m,,1,**,995950416,http://www.thecrag.com/route/995950416,Italy,http://www.thecrag.com/area/11747371,Val Varatella,http://www.thecrag.com/area/448330335,Val Varatella - Toirano - La Cava - Litigometro,,,Very Good,2017-08-20T00:00:00Z,2024-06-28T16:10:22Z,
Stocastic emotion,Stocastic emotion,9879526137,http://www.thecrag.com/ascent/9879526137,Onsight,6a+,,Sport,Sport,20m,,1,**,16117159,http://www.thecrag.com/route/16117159,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Bric del Frate - Settore destro nord,,,Mega Classic,2017-08-19T00:00:00Z,2024-06-29T19:18:52Z,
Miranda Diretta,Miranda diretta (Miretta),9871999104,http://www.thecrag.com/ascent/9871999104,Onsight,6b,,Sport,Sport,30m,,11,***,14137777,http://www.thecrag.com/route/14137777,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Settore principale,,,Mega Classic,2017-08-17T00:00:00Z,2024-06-28T15:56:25Z,
Ideal standard,Ideal standard,9914707338,http://www.thecrag.com/ascent/9914707338,Onsight,6b,,Sport,Sport,20m,,1,***,16116991,http://www.thecrag.com/route/16116991,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Bric del Frate - Settore destro nord,,,Classic,2017-07-23T00:00:00Z,2024-07-06T13:44:17Z,
Le spine,Le spine,9877092441,http://www.thecrag.com/ascent/9877092441,Onsight,6a+,,Sport,Sport,25m,,1,**,16117039,http://www.thecrag.com/route/16117039,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Bric del Frate - Settore destro nord,,,Classic,2017-07-23T00:00:00Z,2024-06-29T16:15:04Z,
Simpson,Simpson,9881718927,http://www.thecrag.com/ascent/9881718927,Onsight,6a,,Sport,Sport,13m,,1,**,2836848444,http://www.thecrag.com/route/2836848444,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Falesia del Kaimano,,,Classic,2017-06-12T00:00:00Z,2024-06-30T04:31:35Z,
Mandrake,Mandrake,9879818667,http://www.thecrag.com/ascent/9879818667,Onsight,6a+,,Sport,Sport,20m,,1,***,2836848618,http://www.thecrag.com/route/2836848618,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Falesia del Kaimano,,,Classic,2017-06-12T00:00:00Z,2024-06-29T19:42:07Z,
Spigolo Bianco,Spigolo Bianco,9873456636,http://www.thecrag.com/ascent/9873456636,Onsight,6c,,Sport,Sport,16m,,2,***,2836849578,http://www.thecrag.com/route/2836849578,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Falesia del Kaimano,,,Mega Classic,2017-06-12T00:00:00Z,2024-06-28T22:15:57Z,
Ufo,Ufo,9872165898,http://www.thecrag.com/ascent/9872165898,Onsight,6a+,,Sport,Sport,18m,,3,**,2836849665,http://www.thecrag.com/route/2836849665,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Falesia del Kaimano,,,Classic,2017-06-12T00:00:00Z,2024-06-28T16:26:29Z,
Killer,,9871773855,http://www.thecrag.com/ascent/9871773855,Onsight,6a+,,Sport,Sport,16m,,1,**,2836848357,http://www.thecrag.com/route/2836848357,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Falesia del Kaimano,,,Classic,2017-06-12T00:00:00Z,2024-06-28T15:03:29Z,
Semplicemente,Semplicemente,9872163651,http://www.thecrag.com/ascent/9872163651,Red point,7a,,Sport,Sport,25m,,1,**,16128583,http://www.thecrag.com/route/16128583,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Strapatente - Grotta della Strapatente,,,Classic,2017-05-13T00:00:00Z,2024-06-28T16:25:48Z,
Sonica,Sonica,9872010288,http://www.thecrag.com/ascent/9872010288,Red point,6c+,,Sport,Sport,25m,,1,***,16128679,http://www.thecrag.com/route/16128679,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Strapatente - Grotta della Strapatente,,,Mega Classic,2017-05-13T00:00:00Z,2024-06-28T15:58:59Z,
Scarabeo,Scarabeo,9914919870,http://www.thecrag.com/ascent/9914919870,Red point,7a,,Sport,Sport,23m,,1,***,16127503,http://www.thecrag.com/route/16127503,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Bastionata Boragni - Settore Sinistro,,,Very Good,2017-04-30T00:00:00Z,2024-07-06T14:50:40Z,
Anche gli Angeli mangiano i Fagioli,Anche gli Angeli mangiano i Fagioli,9877562286,http://www.thecrag.com/ascent/9877562286,Flash,6a+,,Sport,Sport,15m,,1,*,16152097,http://www.thecrag.com/route/16152097,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Monte Cucco - Fenia,,,Very Good,2017-04-22T00:00:00Z,2024-06-29T18:06:04Z,
Mesoterapia digitale,Mesoterapia digitale,9873470751,http://www.thecrag.com/ascent/9873470751,Red point,6b,,Sport,Sport,15m,,1,**,16088137,http://www.thecrag.com/route/16088137,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Camelot - Camelot 2,,,Mega Classic,2017-04-22T00:00:00Z,2024-06-28T22:20:12Z,
Dita da cani,Dita da cani,9877125639,http://www.thecrag.com/ascent/9877125639,Red point,6c+,,Sport,Sport,28m,,1,***,14135545,http://www.thecrag.com/route/14135545,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Bric Scimarco - Settore Superiore,,,Mega Classic,2017-04-01T00:00:00Z,2024-06-29T16:16:24Z,
Kleines Vergnuegen,Kleines Vergnügen,9872194512,http://www.thecrag.com/ascent/9872194512,Onsight,6a+,,Sport,Sport,25m,,1,**,16109527,http://www.thecrag.com/route/16109527,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Settore Ombre Blu - Ombre Blu Sinistra - Sett. Inferiore,,,Classic,2017-03-05T00:00:00Z,2024-06-28T16:37:12Z,
Barby,Barby,9879990678,http://www.thecrag.com/ascent/9879990678,Onsight,6b,,Sport,Sport,30m,,1,***,16107055,http://www.thecrag.com/route/16107055,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Settore centrale di Perti,,,Mega Classic,2017-01-07T00:00:00Z,2024-06-29T20:12:08Z,
Alien remover,Alien remover,9877570524,http://www.thecrag.com/ascent/9877570524,Flash,6b,,Sport,Sport,15m,,1,**,16081777,http://www.thecrag.com/route/16081777,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del guru,,,Classic,2017-01-04T00:00:00Z,2024-06-29T18:08:41Z,
Quasi Modo,Quasi Modo,9872166699,http://www.thecrag.com/ascent/9872166699,Red point,6b,,Sport,Sport,14m,,1,**,16081729,http://www.thecrag.com/route/16081729,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del guru,,,Mega Classic,2017-01-04T00:00:00Z,2024-06-28T16:26:43Z,
Freezer,Freezer,9872017008,http://www.thecrag.com/ascent/9872017008,Onsight,6a+,,Sport,Sport,25m,,1,**,16109431,http://www.thecrag.com/route/16109431,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Settore Ombre Blu - Ombre Blu Sinistra - Sett. Inferiore,,,Classic,2016-12-27T00:00:00Z,2024-06-28T16:01:42Z,
Auto gatto,Auto gatto,9916908744,http://www.thecrag.com/ascent/9916908744,Red point,6b+,,Sport,Sport,21m,,2,*,2009917164,http://www.thecrag.com/route/2009917164,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Bric Reseghe - Simon & Elias,,,Good,2016-12-25T00:00:00Z,2024-07-06T22:53:01Z,
Stand by Me,Stand by Me,9877227573,http://www.thecrag.com/ascent/9877227573,Red point,6c+,,Sport,Sport,20m,,1,**,2009917794,http://www.thecrag.com/route/2009917794,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Bric Reseghe - Simon & Elias,,,Very Good,2016-12-25T00:00:00Z,2024-06-29T16:32:41Z,
Le mogli di chi arrampica,Le mogli di chi arrampica,9876968208,http://www.thecrag.com/ascent/9876968208,Onsight,6c,,Sport,Sport,21m,,2,**,2009917899,http://www.thecrag.com/route/2009917899,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Bric Reseghe - Simon & Elias,,,Mega Classic,2016-12-25T00:00:00Z,2024-06-29T16:01:53Z,
Moto topo,Moto topo,9872211540,http://www.thecrag.com/ascent/9872211540,Onsight,6a,,Sport,Sport,22m,,2,**,2009917059,http://www.thecrag.com/route/2009917059,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Bric Reseghe - Simon & Elias,,,Very Good,2016-12-25T00:00:00Z,2024-06-28T16:41:52Z,
"Ali, Nenna e Kikin","Ali, Nenna e Kikin",9872184423,http://www.thecrag.com/ascent/9872184423,Onsight,6b+,,Sport,Sport,22m,,2,***,2009917269,http://www.thecrag.com/route/2009917269,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Bric Reseghe - Simon & Elias,,,Mega Classic,2016-12-25T00:00:00Z,2024-06-28T16:34:10Z,
Ferdinando,Ferdinando L1,9914962587,http://www.thecrag.com/ascent/9914962587,Red point,5c,,Sport,Sport,45m,,1,**,16139323,http://www.thecrag.com/route/16139323,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca di Corno - Settore Ovest,,,Mega Classic,2016-12-04T00:00:00Z,2024-07-06T15:00:38Z,
Via del portale,,9880007106,http://www.thecrag.com/ascent/9880007106,Red point,6c,,Sport,Sport,28m,,1,**,16138507,http://www.thecrag.com/route/16138507,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca di Corno - Settore Sud,,,Mega Classic,2016-12-04T00:00:00Z,2024-06-29T20:16:38Z,
Trasher,Trasher,9871968870,http://www.thecrag.com/ascent/9871968870,Red point,6a+,,Sport,Sport,25m,,2,*,16139275,http://www.thecrag.com/route/16139275,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca di Corno - Settore Ovest,,,Classic,2016-12-04T00:00:00Z,2024-06-28T15:53:52Z,
Sangue cioccolata e magnesite,Sangue cioccolata e magnesite,9876879120,http://www.thecrag.com/ascent/9876879120,Flash,6b,,Sport,Sport,20m,,1,**,18364207,http://www.thecrag.com/route/18364207,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Italsider - Settore inferiore,,,Classic,2016-09-18T00:00:00Z,2024-06-29T15:48:33Z,
Paola e mauri,Paola e mauri,9880030386,http://www.thecrag.com/ascent/9880030386,Flash,6b+,,Sport,Sport,23m,,1,**,2925727365,http://www.thecrag.com/route/2925727365,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cortometraggio,,,Classic,2016-09-11T00:00:00Z,2024-06-29T20:21:16Z,
La perspective des chrysanthèmes,La perspective des chrysanthèmes,9872396793,http://www.thecrag.com/ascent/9872396793,Red point,6c,,Sport,Sport,40m,,1,**,1853255097,http://www.thecrag.com/route/1853255097,France,http://www.thecrag.com/area/11747155,Céüse,http://www.thecrag.com/area/12490111,Céüse - Grande Face,,,Classic,2016-08-09T00:00:00Z,2024-06-28T17:07:57Z,
Le cochons ne finissent pas vieux,,9872183457,http://www.thecrag.com/ascent/9872183457,Red point,6b - c,6a+,Sport,Sport,,,1,**,1350604242,http://www.thecrag.com/route/1350604242,France,http://www.thecrag.com/area/11747155,Céüse,http://www.thecrag.com/area/12490111,Céüse - Grande Face,,1:[6a+],Classic,2016-08-09T00:00:00Z,2024-06-28T16:33:59Z,
Le Messie est Argentin,Le Messie est Argentin,9872017668,http://www.thecrag.com/ascent/9872017668,Red point,6b+/c,,Sport,Sport,35m,,1,**,2580049983,http://www.thecrag.com/route/2580049983,France,http://www.thecrag.com/area/11747155,Céüse,http://www.thecrag.com/area/12490111,Céüse - Grande Face,,,Mega Classic,2016-08-09T00:00:00Z,2024-06-28T16:01:49Z,
Luce,Luce,9879553059,http://www.thecrag.com/ascent/9879553059,Flash,6b+,,Sport,Sport,20m,,1,**,1210429548,http://www.thecrag.com/route/1210429548,Italy,http://www.thecrag.com/area/11747371,Val Pennavaire,http://www.thecrag.com/area/448284480,Val Pennavaire - Emisfero,,,Very Good,2016-06-18T00:00:00Z,2024-06-29T19:22:15Z,
Zenit,Zenit,9872002281,http://www.thecrag.com/ascent/9872002281,Flash,6b+,,Sport,Sport,22m,,1,**,1210427415,http://www.thecrag.com/route/1210427415,Italy,http://www.thecrag.com/area/11747371,Val Pennavaire,http://www.thecrag.com/area/448284480,Val Pennavaire - Emisfero,,,Very Good,2016-06-18T00:00:00Z,2024-06-28T15:57:08Z,
